step,time,radius,rate,smooth_rate,perturb_rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
6962,1.3924,0.00013714738134427732,3.104316379376923,2.1004030383675687,1.0039133409093544,1.0,7.863921583126684e-05,5.221724814082126e-05,1.1346983180034807e-05,4.087026496078645e-05,1
6963,1.3926,0.00013728457984599562,3.105027591407227,2.1003971503377863,1.0046304409694409,1.0,7.849104668539785e-05,4.422610842974274e-05,4.6213730215892704e-06,3.9604735408153464e-05,1
6964,1.3928,0.00013742216774165604,3.1050956867378123,2.100391239305414,1.0047044473323985,1.0,7.834404389877029e-05,4.574672504210745e-05,7.431727633377915e-06,3.8314997408729535e-05,1
6965,1.393,0.0001375592132951711,3.1051582753771316,2.100385297647042,1.0047729776300898,1.0,7.835394500356698e-05,4.245280940957402e-05,6.063289407060103e-06,3.6389520002513915e-05,1
6966,1.3932,0.0001376974644623471,3.1057764771247496,2.1003793375149207,1.005397139509829,1.0,7.859446559713456e-05,4.759020708516309e-05,1.0374703460203977e-05,3.7215503624959114e-05,1
6967,1.3934,0.00013783498692438736,3.10590366783429,2.1003733455960334,1.0055303221382568,1.0,7.882367807594176e-05,4.313381370071634e-05,6.765393266130201e-06,3.636842043458614e-05,1
6968,1.3936000000000002,0.00013797352715634858,3.1064858815895136,2.1003673346868705,1.006118546802643,1.0,7.904641377001188e-05,4.7352894738537726e-05,1.0999611272483502e-05,3.635328346605422e-05,1
6969,1.3938000000000001,0.00013811105682551633,3.1065521541863363,2.100361290704752,1.0061908633815841,1.0,7.902160807010231e-05,4.1748899190701804e-05,5.871730795694271e-06,3.5877168395007535e-05,1
6970,1.3940000000000001,0.00013824918702327215,3.1065948437224997,2.100355224590791,1.0062396190317089,1.0,7.921446637243712e-05,4.398677934206992e-05,7.190051904738771e-06,3.679672743733115e-05,1
6971,1.3942,0.00013838667357519467,3.1071571393038937,2.1003491277055124,1.006808011498381,1.0,7.932928471069037e-05,4.0010032943836927e-05,4.675466451652377e-06,3.533456649218455e-05,1
6972,1.3944,0.0001385249434796052,3.107317372525392,2.100343010003425,1.0069743624219671,1.0,7.937061655552198e-05,4.329699099220678e-05,6.245028330536565e-06,3.7051962661670215e-05,1
6973,1.3946,0.00013866252251979323,3.107405729911079,2.1003368609658195,1.0070688688452594,1.0,7.931463337371012e-05,3.9319907507092715e-05,1.35192250946878e-06,3.7967984997623936e-05,1
6974,1.3948,0.00013880066679327225,3.107914961785995,2.100330690245102,1.0075842714408931,1.0,7.905990094930407e-05,4.1763906245260855e-05,6.3983064104632164e-06,3.536559983479764e-05,1
6975,1.395,0.00013893877945521632,3.1079372409012374,2.1003244923855586,1.0076127484156785,1.0,7.888188874874938e-05,4.121334686801334e-05,6.365936999409682e-06,3.4847409868603664e-05,1
6976,1.3952,0.00013907763478641905,3.1085326185371134,2.1003182726047656,1.0082143458323476,1.0,7.900457763322043e-05,4.4152358551854236e-05,6.842538825565524e-06,3.730981972628871e-05,1
6977,1.3954,0.00013921695786673933,3.108645611601305,2.100312029598481,1.0083335819028236,1.0,7.913411235585344e-05,4.577439433177896e-05,7.183950962596312e-06,3.859044336918265e-05,1
6978,1.3956000000000002,0.00013935724759525295,3.108663697624052,2.100305766810221,1.0083579307138306,1.0,7.928117402361724e-05,4.988363978281606e-05,1.1131470054982294e-05,3.875216972783376e-05,1
6979,1.3958000000000002,0.00013949697819609327,3.1087396479321385,2.1002994740855114,1.008440173746627,1.0,7.936477427616627e-05,4.6418556793974325e-05,7.344833693102422e-06,3.90737231008719e-05,1
6980,1.3960000000000001,0.0001396378152330976,3.1088549597540456,2.1002931628250816,1.008561796828964,1.0,7.949815240125998e-05,5.122487634242591e-05,1.1138275995019933e-05,4.008660034740597e-05,1
6981,1.3962,0.0001397783109145533,3.1089159395504833,2.10028682284437,1.008629116606113,1.0,7.947333186776533e-05,4.895642199999419e-05,8.361030838794837e-06,4.059539116119935e-05,1
6982,1.3964,0.00013991840166558263,3.1093935355938997,2.1002804538383746,1.0091130816555252,1.0,7.949781251101095e-05,4.626404506528128e-05,4.8031185575035315e-06,4.146092650777775e-05,1
6983,1.3966,0.00014005930339982934,3.109437054314448,2.1002740647066434,1.0091629895078045,1.0,7.964180609662889e-05,4.959152130795065e-05,1.0603852210848153e-05,3.8987669097102496e-05,1
6984,1.3968,0.0001401994484158436,3.1094487904863755,2.1002676434845498,1.0091811469018255,1.0,7.978530774176891e-05,4.508531173997542e-05,4.435235814414443e-06,4.0650075925560976e-05,1
6985,1.397,0.00014033978166029325,3.109545332789321,2.100261198333051,1.00928413435627,1.0,7.97288998936055e-05,4.549301434348462e-05,5.790777917699045e-06,3.970223642578557e-05,1
6986,1.3972,0.00014048020345286904,3.11019963725615,2.100254727499062,1.0099449096570876,1.0,7.971240237834142e-05,4.5283493864850585e-05,7.854135513492017e-06,3.7429358351358567e-05,1
6987,1.3974,0.00014062075422668826,3.110756301478816,2.1002482313640125,1.0105080700148035,1.0,7.970183919574885e-05,4.528329721767059e-05,8.11411062336624e-06,3.716918659430435e-05,1
6988,1.3976000000000002,0.00014076231770958393,3.1108397306753046,2.1002417164393727,1.010598014135932,1.0,7.950887481355672e-05,4.994821800722493e-05,1.30534717120365e-05,3.6894746295188424e-05,1
6989,1.3978000000000002,0.0001409020554385413,3.110871345120163,2.100235162368089,1.010636182652074,1.0,7.953405512530265e-05,4.0211623059239224e-05,3.2702249383471332e-06,3.694139812089209e-05,1
6990,1.3980000000000001,0.00014104177296140008,3.1114175784531914,2.100228582872951,1.01118899548024,1.0,7.970206710269686e-05,3.929117474090752e-05,3.30693838948624e-06,3.598423635142128e-05,1
6991,1.3982,0.00014118272823715415,3.1115101091552004,2.100221985803072,1.0112881232521287,1.0,7.961164569063106e-05,4.49803222246152e-05,7.162469827912582e-06,3.781785239670262e-05,1
6992,1.3984,0.00014132329910431657,3.1115218645630165,2.10021535940479,1.0113065050582264,1.0,7.960745448686978e-05,4.248206108322747e-05,4.365361733925824e-06,3.811669934930165e-05,1
6993,1.3986,0.00014146488986133067,3.1123090745518223,2.100208714259267,1.0121003601925551,1.0,7.96613868435499e-05,4.683621459982077e-05,1.1843969469349954e-05,3.499224513047082e-05,1
6994,1.3988,0.00014160568920954135,3.112867308626802,2.100202036921472,1.0126652716053302,1.0,7.97514924995091e-05,4.2129417196254535e-05,7.203638091268166e-06,3.492577910498637e-05,1
6995,1.399,0.0001417467623105399,3.112879022095404,2.1001953361104815,1.0126836858849226,1.0,7.973901868237314e-05,4.292934351863451e-05,7.049051603829228e-06,3.5880291914805285e-05,1
6996,1.3992,0.00014188701778772406,3.112959756161165,2.100188603335405,1.01277115272576,1.0,7.986608431469895e-05,3.8124173926657794e-05,1.8200725684895143e-06,3.630410135816828e-05,1
6997,1.3994,0.00014202834316818722,3.112980358720901,2.1001818522968976,1.0127985063240033,1.0,8.000455836284576e-05,4.275322651556345e-05,6.278007970178345e-06,3.64752185453851e-05,1
6998,1.3996000000000002,0.00014217008761683656,3.1130443314084544,2.1001750775392134,1.012869253769241,1.0,8.017739138472677e-05,4.408451375097075e-05,8.07713772661255e-06,3.60073760243582e-05,1
6999,1.3998000000000002,0.00014231174163481863,3.1131253560314347,2.1001682761879774,1.012957079743457,1.0,8.027164392294936e-05,4.294376760690835e-05,7.2960090102839944e-06,3.564775859662436e-05,1
7000,1.4000000000000001,0.00014245389721302774,3.113709295301133,2.1001614523721917,1.013547842828941,1.0,8.034414494804196e-05,4.471225272639865e-05,8.565162479993148e-06,3.61470902464055e-05,1
7001,1.4002000000000001,0.0001425962567864976,3.113758783454233,2.1001546041212142,1.0136041792330186,1.0,8.022534988550979e-05,4.5258764535553063e-05,8.094699050519462e-06,3.71640654850336e-05,1
7002,1.4004,0.00014273870971000263,3.113816557619913,2.1001477303325307,1.013668827187382,1.0,8.014106398005498e-05,4.521573319296149e-05,5.769429806650802e-06,3.944630338631069e-05,1
7003,1.4006,0.00014288102356197936,3.113903252105331,2.100140830016859,1.0137624219884722,1.0,8.030672104564934e-05,4.375659848173938e-05,6.698752516414151e-06,3.7057845965325224e-05,1
7004,1.4008,0.0001430241303695371,3.1150644303100723,2.1001339083015145,1.0149305219085578,1.0,8.048460944356423e-05,4.679039832838192e-05,6.125113716284066e-06,4.066528461209785e-05,1
7005,1.401,0.00014316789883210646,3.1151314391988985,2.1001269656278287,1.0150044734710697,1.0,8.054132092784939e-05,4.944211827457694e-05,9.090446131409045e-06,4.035167214316789e-05,1
7006,1.4012,0.00014331221835675744,3.115768824167681,2.100120000406676,1.0156488236610048,1.0,8.06234052102699e-05,5.1431285540613916e-05,9.522788341493049e-06,4.190849719912086e-05,1
7007,1.4014,0.00014345621145397635,3.1164236356929815,2.1001130071694547,1.0163106284235268,1.0,8.073183086713159e-05,4.9003518956677366e-05,8.034704108383196e-06,4.096881484829417e-05,1
7008,1.4016,0.000143601160730915,3.116954762984785,2.1001059941994717,1.0168487686853132,1.0,8.083865118901848e-05,5.300666090178305e-05,8.71490159607635e-06,4.4291759305706696e-05,1
7009,1.4018000000000002,0.0001437457859411528,3.1169765477129943,2.100098953803545,1.016877593809449,1.0,8.086902829613284e-05,5.075673777885485e-05,6.94306521518285e-06,4.3813672563672e-05,1
7010,1.4020000000000001,0.00014389095357102876,3.1170543367647725,2.1000918914982822,1.0169624451664903,1.0,8.077113186541438e-05,5.295900989678599e-05,9.767593796854096e-06,4.3191416099931895e-05,1
7011,1.4022000000000001,0.00014403553167434795,3.117125318660758,2.1000847994732768,1.017040519087481,1.0,8.069919487132786e-05,4.947664569359655e-05,9.81246911260962e-06,3.966417658098693e-05,1
7012,1.4024,0.00014417910993398106,3.1182692616182845,2.100077674776446,1.0181915867418385,1.0,8.058454970392577e-05,4.383403368613002e-05,5.568262731389046e-06,3.826577095474097e-05,1
7013,1.4026,0.00014432289097292468,3.1191273883708863,2.1000705260196977,1.0190568622511889,1.0,8.063398190411823e-05,4.408300098640038e-05,6.162051160845777e-06,3.79209498255546e-05,1
7014,1.4028,0.00014446722356917515,3.119210215030466,2.1000633555277366,1.0191468594027295,1.0,8.069671497299218e-05,4.6172706465579956e-05,9.729751163609774e-06,3.644295530197018e-05,1
7015,1.403,0.00014461059266908437,3.119752727397212,2.100056152338045,1.0196965749591667,1.0,8.067082798841986e-05,4.0710145453498795e-05,5.2157491380622095e-06,3.549439631543659e-05,1
7016,1.4032,0.00014475454180641888,3.1207247726177534,2.1000489275588707,1.0206758449588826,1.0,8.073889811560172e-05,4.280978459142216e-05,7.079100791227012e-06,3.573068380019515e-05,1
7017,1.4034,0.00014489957966260162,3.1208251608767403,2.100041684371847,1.0207834764048938,1.0,8.073299631949717e-05,4.7649324070063974e-05,9.50999695197932e-06,3.8139327118084656e-05,1
7018,1.4036,0.0001450437787327057,3.1209114042691053,2.1000344094556227,1.0208769947134826,1.0,8.060587539380201e-05,4.297406411504749e-05,3.574744645528298e-06,3.939931946951919e-05,1
7019,1.4038000000000002,0.00014518976101718286,3.1210232121213437,2.1000271214033317,1.0209960906180118,1.0,8.069892638400601e-05,5.1182954475291175e-05,1.2135453743974827e-05,3.904750073131635e-05,1
7020,1.4040000000000001,0.00014533468916497406,3.1211463847452725,2.100019799649421,1.0211265849958513,1.0,8.07886650740826e-05,4.5205215407514076e-05,8.561955990358978e-06,3.66432594171551e-05,1
7021,1.4042000000000001,0.0001454800933270477,3.1212446809986822,2.1000124560849804,1.021232224813702,1.0,8.080528519721271e-05,4.695612285610576e-05,1.1056381037235422e-05,3.589974181887034e-05,1
7022,1.4044,0.00014562531656055116,3.1216441091534355,2.100005085468449,1.0216390235849862,1.0,8.079264748493308e-05,4.540710652110085e-05,7.165840887517251e-06,3.8241265633583606e-05,1
7023,1.4046,0.00014577027156192714,3.121700775196407,2.0999976879268836,1.0217030871695236,1.0,8.072473646309229e-05,4.352759500638061e-05,6.372061099456375e-06,3.715553390692423e-05,1
7024,1.4048,0.0001459150693266894,3.1222097920131198,2.0999902635418546,1.0222195283712654,1.0,8.071402468017888e-05,4.208075021321319e-05,4.8695746468642875e-06,3.72111755663489e-05,1
7025,1.405,0.00014606039910416703,3.1223100926132683,2.0999828174234727,1.0223272750897956,1.0,8.051844883994965e-05,4.432376382726581e-05,6.277243255263155e-06,3.8046520572002654e-05,1
7026,1.4052,0.00014620639224334565,3.1223748244655027,2.099975349671163,1.0223994746943397,1.0,8.047750641540968e-05,4.707159375987188e-05,1.0002507553690913e-05,3.706908620618097e-05,1
7027,1.4054,0.00014635190188880457,3.122462529295078,2.099967852878803,1.022494676316275,1.0,8.070706650113062e-05,4.381089368185787e-05,7.079439999801624e-06,3.673145368205624e-05,1
7028,1.4056,0.00014649767434414063,3.1225462423398733,2.0999603324917464,1.0225859097481267,1.0,8.082415802161551e-05,4.4395194184439346e-05,7.358018056223217e-06,3.703717612821613e-05,1
7029,1.4058000000000002,0.00014664383979102043,3.1226070911129704,2.0999527892177148,1.0226543017952556,1.0,8.095027060840777e-05,4.562335702653521e-05,8.265271866170155e-06,3.735808516036505e-05,1
7030,1.4060000000000001,0.00014679045752868602,3.123284923628181,2.0999452235973357,1.0233396999308455,1.0,8.096692148036979e-05,4.7165195554358215e-05,1.0818055546476202e-05,3.634714000788201e-05,1
7031,1.4062000000000001,0.0001469367203117871,3.1233677644932887,2.0999376304609467,1.023430133932342,1.0,8.083191295776573e-05,4.490944993011403e-05,9.883978905750161e-06,3.502547102436387e-05,1
7032,1.4064,0.00014708238719615314,3.1234068446281826,2.099930007770524,1.023476836757659,1.0,8.077859225829267e-05,4.137566494215489e-05,6.948475133914096e-06,3.4427189808240794e-05,1
7033,1.4066,0.00014722810745683838,3.1234895147507613,2.0999223602107033,1.0235671544400582,1.0,8.079645321803828e-05,4.101176637831011e-05,5.816517818228556e-06,3.519524856008155e-05,1
7034,1.4068,0.0001473745612010305,3.123573059254288,2.0999146920906093,1.0236583670636787,1.0,8.079662855967455e-05,4.406431434001815e-05,7.389295399552597e-06,3.667501894046555e-05,1
7035,1.407,0.0001475205112742027,3.123623635869386,2.099906995162361,1.023716640607025,1.0,8.081586297862735e-05,4.091639303007939e-05,7.6012269994571974e-06,3.331516603062219e-05,1
7036,1.4072,0.00014766605227862353,3.1237137126594305,2.099899269623065,1.0238144429363658,1.0,8.083958260809933e-05,3.823303505114655e-05,4.056731667529436e-06,3.417630338361711e-05,1
7037,1.4074,0.00014781297664921402,3.1237655119912775,2.0998915284764736,1.0238739834148036,1.0,8.087642594672824e-05,4.450234840625071e-05,1.0787853328757553e-05,3.371449507749316e-05,1
7038,1.4076,0.0001479601025002382,3.123895355152162,2.0998837627030276,1.0240115923491346,1.0,8.097803953181688e-05,4.478263791158623e-05,1.186336408364896e-05,3.291927382793727e-05,1
7039,1.4078000000000002,0.0001481065186454824,3.124391684784889,2.099875966764681,1.0245157179202078,1.0,8.096717316930232e-05,4.0566233625842506e-05,7.305452627374109e-06,3.3260780998468395e-05,1
7040,1.4080000000000001,0.00014825255651581848,3.12445812814485,2.0998681435531132,1.0245899844917368,1.0,8.077978031461905e-05,3.824930883222718e-05,4.931987308369475e-06,3.33173215238577e-05,1
7041,1.4082000000000001,0.00014839933420425963,3.124515470697704,2.0998602998815286,1.0246551707161755,1.0,8.083769587388376e-05,4.127812586442273e-05,7.729239287623575e-06,3.3548886576799156e-05,1
7042,1.4084,0.00014854578398488359,3.1246821164940237,2.099852428538125,1.024829687855899,1.0,8.072219350818459e-05,3.9124636109537094e-05,7.120349490643757e-06,3.200428661889334e-05,1
7043,1.4086,0.00014869222759029374,3.125149037073169,2.099844532067183,1.025304504905986,1.0,8.067018157268969e-05,3.847233265500261e-05,9.133709952301775e-06,2.9338622702700838e-05,1
7044,1.4088,0.00014883806049774382,3.125193500519897,2.0998366059887834,1.0253568944311133,1.0,8.056017813236993e-05,3.4919389423004926e-05,4.641163736957434e-06,3.0278225686047494e-05,1
7045,1.409,0.00014898400178024358,3.125199965957533,2.099828655471343,1.02537131038619,1.0,8.055833742821415e-05,3.48603301348009e-05,5.2233066289960145e-06,2.9637023505804885e-05,1
7046,1.4092,0.00014913010514627112,3.125639242324091,2.0998206801880257,1.0258185620360651,1.0,8.059188881951888e-05,3.496934790862584e-05,4.191242957411042e-06,3.07781049512148e-05,1
7047,1.4094,0.0001492763545808308,3.126213953281679,2.0998126804915747,1.0264012726901042,1.0,8.07240662000883e-05,3.4878693416485805e-05,6.214701164244947e-06,2.8663992252240855e-05,1
7048,1.4096,0.00014942305366990626,3.126286820231173,2.0998046582604437,1.0264821618707292,1.0,8.070593385632348e-05,3.6529831667308794e-05,5.501153133071758e-06,3.102867853423703e-05,1
7049,1.4098000000000002,0.0001495700183934393,3.126317414045461,2.0997966122547624,1.0265208016906984,1.0,8.080872036758782e-05,3.714477329006803e-05,4.985593873643605e-06,3.215917941642443e-05,1
7050,1.4100000000000001,0.00014971859105451983,3.1264054004338973,2.099788551627115,1.0266168487067824,1.0,8.084880654024645e-05,4.4521468122019e-05,8.916850301785861e-06,3.5604617820233144e-05,1
7051,1.4102000000000001,0.00014986752398479702,3.127117242933492,2.0997804674967258,1.0273367753367666,1.0,8.095085418789986e-05,4.550032316972928e-05,8.51212101247243e-06,3.698820215725685e-05,1
7052,1.4104,0.00015001713640756332,3.127283407137292,2.0997723627657665,1.0275110442715256,1.0,8.10398653191332e-05,4.816779379457959e-05,9.037123717917237e-06,3.913067007666235e-05,1
7053,1.4106,0.00015016766184064968,3.1283608606176454,2.0997642384676345,1.0285966220500111,1.0,8.125462402604726e-05,5.1736992394822536e-05,1.0679450463389518e-05,4.1057541931433014e-05,1
7054,1.4108,0.00015031830835091485,3.128410470261164,2.0997560900444325,1.0286543801167314,1.0,8.12047209290205e-05,5.176315468794228e-05,8.397858778984236e-06,4.336529590895804e-05,1
